ticker,company_name,listing_exchange,market_category,financial_status,security_type,instrument_status,rankable,adr_flag,etf_flag,quality_seed,contract_id,contract_id_status,approved_etf_product_type,approved_etf_sector,approved_etf_last_verified_at,source_id
YELP,Yelp Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:YELP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YETI,"YETI Holdings, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:YETI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YEXT,"Yext, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:YEXT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YHC,LQR House Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YHC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YHGJ,Yunhong Green CTI Ltd. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YHGJ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YIBO,Planet Image International Limited - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YIBO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YICC,Yorkville International Capital Corp. - Class A Ordinary Shares,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YICC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YMAT,"J-Star Holding Co., Ltd. - Class A Ordinary Shares",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YMAT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YORW,The York Water Company - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YORW,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YOU,"Clear Secure, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:YOU,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YSS,York Space Systems Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:YSS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YSWY,"Yesway, Inc. - Class A Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YSWY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YSXT,"YSX Tech. Co., Ltd  - Class A Ordinary Shares",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YSXT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YUMC,"Yum China Holdings, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:YUMC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YYAI,AiRWA Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YYAI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
YYGH,YY Group Holding Limited - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:YYGH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
Z,"Zillow Group, Inc. - Class C Capital Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:Z,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZBH,"Zimmer Biomet Holdings, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ZBH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZBIO,"Zenas BioPharma, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZBIO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZBRA,Zebra Technologies Corporation - Class A Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZBRA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZCMD,Zhongchao Inc. - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZCMD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZD,"Ziff Davis, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZDAI,"DirectBooking Technology Co., Ltd. - Class A Ordinary Shares",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZDAI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZDGE,"Zedge, Inc. Class B Common Stock",A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:ZDGE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZENA,"ZenaTech, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZENA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZETA,Zeta Global Holdings Corp. Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ZETA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZG,"Zillow Group, Inc. - Class A Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZGN,Ermenegildo Zegna N.V. Ordinary Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ZGN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ZIM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZION,Zions Bancorporation N.A. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZION,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZIP,"ZipRecruiter, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ZIP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZJK,"ZJK Industrial Co., Ltd. - Class A Ordinary Shares",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZJK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZJYL,JIN MEDICAL INTERNATIONAL LTD. - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZJYL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZKIN,"ZK International Group Co., Ltd - Ordinary Share",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZKIN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZM,"Zoom Communications, Inc. - Class A Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZNB,Zeta Network Group - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZNB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZNTL,"Zentalis Pharmaceuticals, Inc. - common stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZNTL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZONE,CleanCore Solutions Inc. Class B Common Stock,A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:ZONE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZOOZ,ZOOZ Strategy Ltd. - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZOOZ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZS,"Zscaler, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZSQR,Z Squared Inc. - Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZSQR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZSTK,ZeroStack Corp. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZSTK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZTG,Zenta Group Company Limited - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZTG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZTS,Zoetis Inc. Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ZTS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZUMZ,Zumiez Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZUMZ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZURA,Zura Bio Limited - Class A Ordinary shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZURA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZVIA,Zevia PBC Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ZVIA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZVRA,"Zevra Therapeutics, Inc.  - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZVRA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZWS,Zurn Elkay Water Solutions Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ZWS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZYBT,Zhengye Biotechnology Holding Limited - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZYBT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ZYME,Zymeworks Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ZYME,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
CIBR,First Trust NASDAQ Cybersecurity ETF,Q,G,N,etf,eligible,True,N,Y,,US:CIBR,approved_allowlist_identity,sector_etf,Cybersecurity,2026-08-07,nasdaq_trader_all_us_listed
CLOU,Global X Cloud Computing ETF,Q,G,N,etf,eligible,True,N,Y,,US:CLOU,approved_allowlist_identity,sector_etf,Cloud computing,2026-08-07,nasdaq_trader_all_us_listed
HACK,Amplify Cybersecurity ETF,P,,,etf,eligible,True,N,Y,,US:HACK,approved_allowlist_identity,sector_etf,Cybersecurity,2026-08-07,nasdaq_trader_all_us_listed
IBB,iShares Biotechnology ETF,Q,G,N,etf,eligible,True,N,Y,,US:IBB,approved_allowlist_identity,sector_etf,Biotechnology,2026-08-07,nasdaq_trader_all_us_listed
ICLN,iShares Global Clean Energy ETF,Q,G,N,etf,eligible,True,N,Y,,US:ICLN,approved_allowlist_identity,sector_etf,Clean energy,2026-08-07,nasdaq_trader_all_us_listed
IGV,iShares Expanded Tech-Software Sector ETF,Z,,,etf,eligible,True,N,Y,,US:IGV,approved_allowlist_identity,sector_etf,Software,2026-08-07,nasdaq_trader_all_us_listed
IJR,iShares Core S&P Small-Cap ETF,P,,,etf,eligible,True,N,Y,,US:IJR,approved_allowlist_identity,broad_etf,US small caps,2026-08-07,nasdaq_trader_all_us_listed
IWM,iShares Russell 2000 Index Fund,P,,,etf,eligible,True,N,Y,,US:IWM,approved_allowlist_identity,broad_etf,US small caps,2026-08-07,nasdaq_trader_all_us_listed
KBE,State Street SPDR S&P Bank ETF,P,,,etf,eligible,True,N,Y,,US:KBE,approved_allowlist_identity,sector_etf,Banks,2026-08-07,nasdaq_trader_all_us_listed
KRE,State Street SPDR S&P Regional Banking ETF,P,,,etf,eligible,True,N,Y,,US:KRE,approved_allowlist_identity,sector_etf,Banks,2026-08-07,nasdaq_trader_all_us_listed
ONEQ,Fidelity Nasdaq Composite Index ETF,Q,G,N,etf,eligible,True,N,Y,,US:ONEQ,approved_allowlist_identity,broad_etf,Nasdaq growth,2026-08-07,nasdaq_trader_all_us_listed
QQQ,"Invesco QQQ Trust, Series 1",Q,G,N,etf,eligible,True,N,Y,,US:QQQ,approved_allowlist_identity,broad_etf,Nasdaq growth,2026-08-07,nasdaq_trader_all_us_listed
SKYY,First Trust Cloud Computing ETF,Q,G,N,etf,eligible,True,N,Y,,US:SKYY,approved_allowlist_identity,sector_etf,Cloud computing,2026-08-07,nasdaq_trader_all_us_listed
SMH,VanEck Semiconductor ETF,Q,G,N,etf,eligible,True,N,Y,,US:SMH,approved_allowlist_identity,sector_etf,Semiconductors,2026-08-07,nasdaq_trader_all_us_listed
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,Q,G,N,etf,eligible,True,N,Y,,US:SOXX,approved_allowlist_identity,sector_etf,Semiconductors,2026-08-07,nasdaq_trader_all_us_listed
SPY,State Street SPDR S&P 500 ETF Trust,P,,,etf,eligible,True,N,Y,,US:SPY,approved_allowlist_identity,broad_etf,Broad US market,2026-08-07,nasdaq_trader_all_us_listed
TAN,Invesco Solar ETF,P,,,etf,eligible,True,N,Y,,US:TAN,approved_allowlist_identity,sector_etf,Clean energy,2026-08-07,nasdaq_trader_all_us_listed
VAW,Vanguard Materials ETF,P,,,etf,eligible,True,N,Y,,US:VAW,approved_allowlist_identity,sector_etf,Materials,2026-08-07,nasdaq_trader_all_us_listed
VCR,Vanguard Consumer Discretion ETF,P,,,etf,eligible,True,N,Y,,US:VCR,approved_allowlist_identity,sector_etf,Consumer discretionary,2026-08-07,nasdaq_trader_all_us_listed
VDC,Vanguard Consumer Staples ETF,P,,,etf,eligible,True,N,Y,,US:VDC,approved_allowlist_identity,sector_etf,Consumer staples,2026-08-07,nasdaq_trader_all_us_listed
VFH,Vanguard Financials ETF,P,,,etf,eligible,True,N,Y,,US:VFH,approved_allowlist_identity,sector_etf,Financials,2026-08-07,nasdaq_trader_all_us_listed
VGT,Vanguard Information Tech ETF,P,,,etf,eligible,True,N,Y,,US:VGT,approved_allowlist_identity,sector_etf,Information technology,2026-08-07,nasdaq_trader_all_us_listed
VHT,Vanguard Health Care ETF,P,,,etf,eligible,True,N,Y,,US:VHT,approved_allowlist_identity,sector_etf,Health care,2026-08-07,nasdaq_trader_all_us_listed
VIS,Vanguard Industrials ETF,P,,,etf,eligible,True,N,Y,,US:VIS,approved_allowlist_identity,sector_etf,Industrials,2026-08-07,nasdaq_trader_all_us_listed
VNQ,Vanguard Real Estate ETF,P,,,etf,eligible,True,N,Y,,US:VNQ,approved_allowlist_identity,sector_etf,Real estate,2026-08-07,nasdaq_trader_all_us_listed
VOO,Vanguard S&P 500 ETF,P,,,etf,eligible,True,N,Y,,US:VOO,approved_allowlist_identity,broad_etf,Broad US market,2026-08-07,nasdaq_trader_all_us_listed
VOX,Vanguard Communication Services  ETF,P,,,etf,eligible,True,N,Y,,US:VOX,approved_allowlist_identity,sector_etf,Communication services,2026-08-07,nasdaq_trader_all_us_listed
VPU,Vanguard Utilities ETF,P,,,etf,eligible,True,N,Y,,US:VPU,approved_allowlist_identity,sector_etf,Utilities,2026-08-07,nasdaq_trader_all_us_listed
WCLD,WisdomTree Cloud Computing Fund,Q,G,N,etf,eligible,True,N,Y,,US:WCLD,approved_allowlist_identity,sector_etf,Software,2026-08-07,nasdaq_trader_all_us_listed
XBI,State Street SPDR S&P Biotech ETF,P,,,etf,eligible,True,N,Y,,US:XBI,approved_allowlist_identity,sector_etf,Biotechnology,2026-08-07,nasdaq_trader_all_us_listed
XLB,State Street Materials Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLB,approved_allowlist_identity,sector_etf,Materials,2026-08-07,nasdaq_trader_all_us_listed
XLC,State Street Communication Services Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLC,approved_allowlist_identity,sector_etf,Communication services,2026-08-07,nasdaq_trader_all_us_listed
XLE,State Street Energy Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLE,approved_allowlist_identity,sector_etf,Energy,2026-08-07,nasdaq_trader_all_us_listed
XLF,State Street Financial Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLF,approved_allowlist_identity,sector_etf,Financials,2026-08-07,nasdaq_trader_all_us_listed
XLI,State Street Industrial Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLI,approved_allowlist_identity,sector_etf,Industrials,2026-08-07,nasdaq_trader_all_us_listed
XLK,State Street Technology Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLK,approved_allowlist_identity,sector_etf,Information technology,2026-08-07,nasdaq_trader_all_us_listed
XLP,State Street Consumer Staples Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLP,approved_allowlist_identity,sector_etf,Consumer staples,2026-08-07,nasdaq_trader_all_us_listed
XLRE,State Street Real Estate Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLRE,approved_allowlist_identity,sector_etf,Real estate,2026-08-07,nasdaq_trader_all_us_listed
XLU,State Street Utilities Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLU,approved_allowlist_identity,sector_etf,Utilities,2026-08-07,nasdaq_trader_all_us_listed
XLV,State Street Health Care Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLV,approved_allowlist_identity,sector_etf,Health care,2026-08-07,nasdaq_trader_all_us_listed
XLY,State Street Consumer Discretionary Select Sector SPDR ETF,P,,,etf,eligible,True,N,Y,,US:XLY,approved_allowlist_identity,sector_etf,Consumer discretionary,2026-08-07,nasdaq_trader_all_us_listed
XOP,State Street SPDR S&P Oil & Gas Exploration & Production ETF,P,,,etf,eligible,True,N,Y,,US:XOP,approved_allowlist_identity,sector_etf,Energy,2026-08-07,nasdaq_trader_all_us_listed
